tn_type,param_name,param_value,A,B,C,trial,beta_idx,beta_mid,beta_left,beta_right,delta_beta,step_error,step_error_metric,E_L1,E_L2,Z1_log_error,Z_true_final
diagexp,α,0.2,200,40,200,4,174,0.9999945177975977,0.9999943275739315,0.999994708021264,3.804473325264013e-07,1.1530359062723947,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,175,0.9999948854867056,0.999994708021264,0.9999950629521471,3.549308831285458e-07,1.1530361593868312,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,176,0.9999952285150531,0.9999950629521471,0.9999953940779589,3.3112581176997224e-07,1.1530363918448359,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,177,0.9999955485366273,0.9999953940779589,0.9999957029952957,3.0891733682203437e-07,1.1530366135524899,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,178,0.9999958470944834,0.9999957029952957,0.9999959911936711,2.8819837538662796e-07,1.1530368179657884,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,179,0.9999961256281843,0.9999959911936711,0.9999962600626975,2.6886902637635046e-07,1.1530370087892214,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,180,0.9999963854807421,0.9999962600626975,0.9999965108987866,2.5083608912179756e-07,1.1530371882236814,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,181,0.9999966279050934,0.9999965108987866,0.9999967449114001,2.3401261350919356e-07,1.1530373523763326,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,182,0.999996854070141,0.9999967449114001,0.999996963228882,2.1831748187040034e-07,1.153037509374124,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,183,0.9999970650663901,0.999996963228882,0.9999971669038982,2.0367501618601125e-07,1.1530376529738535,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,184,0.9999972619112056,0.9999971669038982,0.999997356918513,1.900146148203774e-07,1.1530377847733284,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,185,0.9999974455537186,0.999997356918513,0.9999975341889242,1.7727041123904996e-07,1.1530379125533696,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,186,0.9999976168794023,0.9999975341889242,0.9999976995698803,1.6538095604090586e-07,1.1530380330669492,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,187,0.9999977767143412,0.9999976995698803,0.9999978538588021,1.5428892186086784e-07,1.1530381432659325,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,188,0.9999979258292151,0.9999978538588021,0.9999979977996282,1.4394082603619296e-07,1.153038242261586,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,189,0.9999980649430146,0.9999979977996282,0.999998132086401,1.342867728126862e-07,1.153038339110445,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,190,0.9999981947265075,0.999998132086401,0.999998257366614,1.2528021298141567e-07,1.1530384274166225,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,191,0.9999983158054737,0.999998257366614,0.9999983742443336,1.1687771961366167e-07,1.153038510720651,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,192,0.9999984287637226,0.9999983742443336,0.9999984832831116,1.0903877800672035e-07,1.1530385896210786,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,193,0.999998534145907,0.9999984832831116,0.9999985850087025,1.0172559095078526e-07,1.1530386587669852,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,194,0.9999986324601509,0.9999985850087025,0.9999986799115992,9.490289665237128e-08,1.153038731537357,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,195,0.999998724180498,0.9999986799115992,0.9999987684493967,8.853779753792423e-08,1.153038788061625,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,196,0.9999988097491983,0.9999987684493967,0.9999988510489998,8.259960304624059e-08,1.153038848146006,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,197,0.9999988895788403,0.9999988510489998,0.9999989281086807,7.705968096960447e-08,1.153038901440547,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,4,198,0.9999994640543404,0.9999989281086807,1.0,1.0718913192597768e-06,1.1530385533631056,density_abs,2.8787468824804208,5.984255982359846,2.494482453394019,1.1926226107088866
diagexp,α,0.2,200,40,200,5,0,0.03353479868576581,0.0,0.06706959737153162,0.06706959737153162,21.178953813550535,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,1,0.0983552306115077,0.06706959737153162,0.12964086385148377,0.06257126647995215,4.118885315424471,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,2,0.15882818226654127,0.12964086385148377,0.18801550068159878,0.05837463683011501,1.9749948282833856,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,3,0.2152452374022037,0.18801550068159878,0.2424749741228086,0.05445947344120983,0.4119064136946262,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,4,0.26787842336502976,0.2424749741228086,0.2932818726072509,0.05080689848444231,2.5171518307128515,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,5,0.31698152273694813,0.2932818726072509,0.34068117286664534,0.04739930025939443,0.8152306940479954,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,6,0.3627912970042976,0.34068117286664534,0.3849014211419498,0.04422024827530446,0.6323787610609501,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,7,0.40552862815585516,0.3849014211419498,0.4261558351697605,0.041254414027810715,0.7446724185794973,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,8,0.445399583714344,0.4261558351697605,0.4646433322589275,0.03848749708916699,0.8230722341368991,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,9,0.48259641033670675,0.4646433322589275,0.500549488414486,0.03590615615555848,0.8871620592893973,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,10,0.517298460774009,0.500549488414486,0.5340474331335319,0.03349794471904588,0.9425863250764289,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,11,0.5496730586605147,0.5340474331335319,0.5652986841874976,0.031251251053965756,0.9914887796904515,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,12,0.5798763053017073,0.5652986841874976,0.5944539264159171,0.029155242228419476,1.0349892508901748,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,13,0.608053832351362,0.5944539264159171,0.621653738286807,0.027199811870889934,1.0738453092446365,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,14,0.634341504006871,0.621653738286807,0.647029269726935,0.02537553144012794,1.108649237929058,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,15,0.6588660721086099,0.647029269726935,0.670702874490285,0.02367360476335001,1.1398947641747954,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,16,0.6817457873020546,0.670702874490285,0.6927887001138242,0.022085825623539224,1.1680042604114842,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,17,0.7030909692094995,0.6927887001138242,0.7133932383051749,0.020604538191350663,1.193342859871186,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,18,0.7230045383605901,0.7133932383051749,0.7326158384160053,0.019222600110830435,1.2162276783419141,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,19,0.7415825124464868,0.7326158384160053,0.7505491864769683,0.017933348060963028,1.2369348296262883,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,20,0.7589144692904637,0.7505491864769683,0.7672797521039592,0.016730565626990823,1.2557051816390314,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,21,0.7750839787672543,0.7672797521039592,0.7828882054305496,0.015608453326590443,1.2727492284945812,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,22,0.7901690057537414,0.7828882054305496,0.7974498060769333,0.014561600646383677,1.2882512597385816,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,23,0.8042422860539061,0.7974498060769333,0.811034766030879,0.013584959953945708,1.3023729385069087,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,24,0.8173716771106421,0.811034766030879,0.8237085881904052,0.012673822159526171,1.3152563727154105,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,25,0.8296204851954694,0.8237085881904052,0.8355323822005336,0.011823794010128452,1.327026749519603,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,26,0.8410477706537662,0.8355323822005336,0.8465631591069988,0.011030776906465145,1.3377945940216909,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,27,0.8517086326773254,0.8465631591069988,0.8568541062476521,0.010290947140653373,1.3476577055580776,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,28,0.8616544749773312,0.8568541062476521,0.8664548437070101,0.009600737459357966,1.356702818072705,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,29,0.8709332536387546,0.8664548437070101,0.8754116635704992,0.008956819863489063,1.3650070248666002,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,30,0.8795897083512569,0.8754116635704992,0.8837677531320147,0.008356089561515567,1.3726390024040775,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,31,0.8876655781315268,0.8837677531320147,0.891563403131039,0.007795649999024268,1.3796600628913933,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,32,0.8951998025772092,0.891563403131039,0.8988362020233793,0.0072727988923403375,1.386125060964578,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,33,0.9022287096228128,0.8988362020233793,0.9056212172222462,0.006785015198866873,1.392083176042201,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,34,0.9087861907029058,0.9056212172222462,0.9119511641835654,0.006329946961319166,1.3975785886477903,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,35,0.9149038641671856,0.9119511641835654,0.9178565641508057,0.005905399967240377,1.4026510662096232,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,36,0.9206112277353655,0.9178565641508057,0.9233658913199254,0.005509327169119671,1.4073364714933339,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,37,0.9259358007269748,0.9233658913199254,0.9285057101340242,0.005139818814098751,1.41166720480974,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,38,0.9309032567518615,0.9285057101340242,0.9333008033696988,0.004795093235674619,1.4156725894484954,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,39,0.9355375475011982,0.9333008033696988,0.9377742916326977,0.00447348826299887,1.4193792083491468,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,40,0.9398610182358743,0.9377742916326977,0.941947744839051,0.004173453206353317,1.42281119882392,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,41,0.9438945155291281,0.941947744839051,0.9458412862192053,0.0038935413801542973,1.4259905111177729,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,42,0.9476574877829242,0.9458412862192053,0.9494736893466432,0.0036324031274379553,1.4289371357396936,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,43,0.9511680790027379,0.9494736893466432,0.9528624686588327,0.003388779312189505,1.4316693037623995,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,44,0.9544432162829027,0.9528624686588327,0.9560239639069728,0.0031614952481400227,1.4342036636874402,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,45,0.9574986914243504,0.9560239639069728,0.958973418941728,0.0029494550347552995,1.4365554379513865,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,46,0.9603492370782825,0.958973418941728,0.9617250552148369,0.002751636273108815,1.4387385616883057,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,47,0.9630085977829161,0.9617250552148369,0.9642921403509954,0.0025670851361585534,1.440765806036251,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,48,0.9654895962358243,0.9642921403509954,0.9666870521206533,0.0023949117696578925,1.4426488879137167,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,49,0.9678041951214166,0.9666870521206533,0.9689213381221798,0.002234286001526531,1.4443985679475215,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,50,0.9699635547916756,0.9689213381221798,0.9710057714611713,0.0020844333389914427,1.4460247379987075,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,51,0.9719780870782699,0.9710057714611713,0.9729504026953686,0.0019446312341973027,1.447536499543149,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,52,0.9738575054955105,0.9729504026953686,0.9747646082956524,0.0018142056002837803,1.4489422339886722,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,53,0.9756108720762141,0.9747646082956524,0.9764571358567758,0.0016925275611234802,1.4502496658684727,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,54,0.9772466410663052,0.9764571358567758,0.9780361462758346,0.001579010419058724,1.4514659197431787,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,55,0.9787726996888381,0.9780361462758346,0.9795092531018416,0.0014731068260069868,1.45259757149164,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,56,0.9801964061739923,0.9795092531018416,0.980883559246143,0.0013743061443014515,1.4536506946871373,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,57,0.981524625238412,0.980883559246143,0.9821656912306809,0.0012821319845378598,1.4546309024918564,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,58,0.9827637611849598,0.9821656912306809,0.9833618311392387,0.001196139908557825,1.455543385688881,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,59,0.9839197887824841,0.9833618311392387,0.9844777464257295,0.0011159152864907984,1.4563929471356563,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,60,0.984998282074492,0.9844777464257295,0.9855188177232547,0.0010410712975251757,1.4571840330976027,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,61,0.9860044412556372,0.9855188177232547,0.9864900647880197,0.0009712470647650351,1.4579207617775358,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,62,0.9869431177456112,0.9864900647880197,0.9873961707032027,0.0009061059151830309,1.458606949268779,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,63,0.9878188375813406,0.9873961707032027,0.9882415044594784,0.0008453337562757124,1.459246133283287,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,64,0.9886358232402773,0.9882415044594784,0.9890301420210762,0.0007886375615977492,1.4598415947835088,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,65,0.9893980140000108,0.9890301420210762,0.9897658859789454,0.0007357439578692393,1.46039637778742,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,66,0.9901090849323687,0.9897658859789454,0.990452283885792,0.0006863979068465476,1.4609133074985994,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,67,0.9907724646235907,0.990452283885792,0.9910926453613895,0.0006403614755975395,1.4613950069081465,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,68,0.991391351706018,0.9910926453613895,0.9916900580506466,0.0005974126892570597,1.4618439120567,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,69,0.9919687302810085,0.9916900580506466,0.9922474025113706,0.0005573444607239741,1.462262285989683,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,70,0.9925073843074435,0.9922474025113706,0.9927673661035165,0.0005199635921459,1.4626522316849753,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,71,0.9930099110252029,0.9927673661035165,0.9932524559468893,0.00048508984337281014,1.463015703805694,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,72,0.9934787334783337,0.9932524559468893,0.9937050110097781,0.0004525550628888819,1.4633545196530378,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,73,0.9939161121982943,0.9937050110097781,0.9941272133868105,0.00042220237703238794,1.4636703692086162,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,74,0.9943241561036082,0.9941272133868105,0.9945210988204061,0.0003938854335955311,1.4639648243343575,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,75,0.994704832668483,0.9945210988204061,0.9948885665165599,0.0003674676961538115,1.4642393473653381,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,76,0.9950599774094226,0.9948885665165599,0.9952313883022855,0.00034282178572564437,1.4644952989859386,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,77,0.995391302735579,0.9952313883022855,0.9955512171688724,0.0003198288665868798,1.4647339455058077,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,78,0.995700406205511,0.9955512171688724,0.9958495952421496,0.00029837807327715016,1.464956465583986,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,79,0.9959887782301685,0.9958495952421496,0.9961279612181875,0.0002783659760379198,1.4651639565036831,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,80,0.996257809259239,0.9961279612181875,0.9963876573002906,0.00025969608210307804,1.4653574399083296,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,81,0.9965087964855093,0.9963876573002906,0.9966299356707281,0.00024227837043755418,1.4655378671166865,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,82,0.9967429500995684,0.9966299356707281,0.9968559645284085,0.00022602885768041592,1.4657061241196927,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,83,0.9969613991250093,0.9968559645284085,0.99706683372161,0.00021086919320145725,1.4658630361619045,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,84,0.9971651968622677,0.99706683372161,0.9972635600029254,0.00019672628131539582,1.4660093719044829,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,85,0.9973553259673429,0.9972635600029254,0.9974470919317605,0.00018353192883513447,1.4661458475507543,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,86,0.9975327031898922,0.9974470919317605,0.9976183144480238,0.0001712225162633363,1.466273130235641,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,87,0.9976981837935421,0.9976183144480238,0.9977780531390604,0.00015973869103658167,1.4663918417505164,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,88,0.9978525656797326,0.9977780531390604,0.9979270782204046,0.00014902508134417847,1.466502561354517,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,89,0.9979965932349747,0.9979270782204046,0.9980661082495448,0.0001390300291401747,1.46660582900945,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,90,0.9981309609200764,0.9980661082495448,0.9981958135906079,0.00012970534106315768,1.4667021478651425,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,91,0.9982563166186385,0.9981958135906079,0.9983168196466691,0.00012100605606113479,1.4667919869201245,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,92,0.9983732647609698,0.9983168196466691,0.9984297098752706,0.00011289022860150322,1.4668757833458768,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,93,0.9984823692384817,0.9984297098752706,0.9985350286016927,0.00010531872642216555,1.4669539446677995,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,94,0.9985841561226154,0.9985350286016927,0.998633283643538,9.825504184524103e-05,1.4670268507036908,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,95,0.9986791162014125,0.998633283643538,0.998724948759287,9.16651157489845e-05,1.4670948556537025,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,96,0.9987677073459583,0.998724948759287,0.9988104659326297,8.551717334270847e-05,1.4671582897052122,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,97,0.9988503567181088,0.9988104659326297,0.9988902475035879,7.978157095822613e-05,1.4672174607183344,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,98,0.9989274628301461,0.9988902475035879,0.9989646781567043,7.443065311640851e-05,1.4672726556361622,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,99,0.9989993974662943,0.9989646781567043,0.9990341167758842,6.943861917985128e-05,1.4673241422229109,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,100,0.9990665074753589,0.9990341167758842,0.9990988981748335,6.478139894938728e-05,1.4673721699810587,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,101,0.9991291164431358,0.9990988981748335,0.9991593347114381,6.043653660459114e-05,1.467416971587693,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,102,0.9991875262526522,0.9991593347114381,0.9992157177938662,5.638308242805756e-05,1.4674587641278105,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,103,0.9992420185397617,0.9992157177938662,0.9992683192856573,5.26014917910933e-05,1.4674977499522623,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,104,0.999292856051115,0.9992683192856573,0.9993173928165727,4.9073530915433317e-05,1.4675341176592536,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
diagexp,α,0.2,200,40,200,5,105,0.9993402839110505,0.9993173928165727,0.9993631750055282,4.5782188955456604e-05,1.467568043566153,density_abs,2.7181729743912966,5.70937075013137,1.1180598517447031,1.1926226107088866
