schedule,A,B,C,trial,beta_idx,beta_mid,beta_left,beta_right,delta_beta,true_ratio,step_error,step_error_metric,E_L1,E_L2,Z1_log_error
Linear,200,40,75,11,105,0.5301507537688441,0.5276381909547738,0.5326633165829145,0.005025125628140725,0.9983710041586696,2.744532052719456,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,106,0.535175879396985,0.5326633165829145,0.5376884422110553,0.005025125628140725,0.9984165865656126,2.753617544862299,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,107,0.5402010050251256,0.5376884422110553,0.542713567839196,0.005025125628140725,0.9984608407003346,2.762437888756088,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,108,0.5452261306532664,0.542713567839196,0.5477386934673367,0.005025125628140725,0.9985038090204956,2.7710015813728424,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,109,0.550251256281407,0.5477386934673367,0.5527638190954774,0.005025125628140725,0.9985455322697377,2.7793167756234016,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,110,0.5552763819095478,0.5527638190954774,0.5577889447236181,0.005025125628140614,0.9985860495867989,2.787391302278999,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,111,0.5603015075376885,0.5577889447236181,0.5628140703517588,0.005025125628140725,0.9986253986036409,2.7952326896891457,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,112,0.5653266331658291,0.5628140703517588,0.5678391959798995,0.005025125628140725,0.9986636155339236,2.802848181561736,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,113,0.5703517587939699,0.5678391959798995,0.5728643216080402,0.005025125628140725,0.9987007352531214,2.81024475306689,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,114,0.5753768844221105,0.5728643216080402,0.577889447236181,0.005025125628140725,0.9987367913712053,2.8174291254478354,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,115,0.5804020100502513,0.577889447236181,0.5829145728643216,0.005025125628140614,0.9987718162989182,2.8244077793457643,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,116,0.585427135678392,0.5829145728643216,0.5879396984924623,0.005025125628140725,0.9988058413083204,2.8311869669742964,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,117,0.5904522613065326,0.5879396984924623,0.592964824120603,0.005025125628140725,0.9988388965883506,2.837772723292039,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,118,0.5954773869346734,0.592964824120603,0.5979899497487438,0.005025125628140725,0.9988710112959115,2.844170876277067,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,119,0.6005025125628141,0.5979899497487438,0.6030150753768845,0.005025125628140725,0.9989022136030901,2.8503870564236937,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,120,0.6055276381909548,0.6030150753768845,0.6080402010050251,0.005025125628140614,0.9989325307408434,2.8564267055292207,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,121,0.6105527638190955,0.6080402010050251,0.6130653266331658,0.005025125628140725,0.9989619890396129,2.8622950848631166,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,122,0.6155778894472361,0.6130653266331658,0.6180904522613065,0.005025125628140725,0.9989906139671395,2.867997282772736,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,123,0.620603015075377,0.6180904522613065,0.6231155778894473,0.005025125628140725,0.9990184301638461,2.873538221800236,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,124,0.6256281407035176,0.6231155778894473,0.628140703517588,0.005025125628140725,0.999045461475928,2.878922665337942,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,125,0.6306532663316583,0.628140703517588,0.6331658291457286,0.005025125628140614,0.999071730986504,2.8841552238931727,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,126,0.635678391959799,0.6331658291457286,0.6381909547738693,0.005025125628140725,0.9990972610448963,2.889240360976812,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,127,0.6407035175879396,0.6381909547738693,0.6432160804020101,0.005025125628140725,0.9991220732943036,2.8941823986675264,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,128,0.6457286432160805,0.6432160804020101,0.6482412060301508,0.005025125628140725,0.9991461886979611,2.898985522871981,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,129,0.6507537688442211,0.6482412060301508,0.6532663316582915,0.005025125628140725,0.9991696275639349,2.9036537883093443,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,130,0.6557788944723618,0.6532663316582915,0.6582914572864321,0.005025125628140614,0.9991924095686728,2.908191123245412,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,131,0.6608040201005025,0.6582914572864321,0.6633165829145728,0.005025125628140725,0.9992145537794028,2.9126013339945915,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,132,0.6658291457286432,0.6633165829145728,0.6683417085427136,0.005025125628140725,0.9992360786754653,2.916888109206376,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,133,0.670854271356784,0.6683417085427136,0.6733668341708543,0.005025125628140725,0.9992570021686676,2.921055023955629,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,134,0.6758793969849246,0.6733668341708543,0.678391959798995,0.005025125628140725,0.9992773416227535,2.9251055436535265,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,135,0.6809045226130653,0.678391959798995,0.6834170854271356,0.005025125628140614,0.9992971138719786,2.929043027778835,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,136,0.6859296482412061,0.6834170854271356,0.6884422110552764,0.005025125628140725,0.9993163352389417,2.932870733459011,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,137,0.6909547738693467,0.6884422110552764,0.6934673366834171,0.005025125628140725,0.9993350215516661,2.9365918188995788,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,138,0.6959798994974875,0.6934673366834171,0.6984924623115578,0.005025125628140725,0.999353188159964,2.9402093466698584,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,139,0.7010050251256281,0.6984924623115578,0.7035175879396985,0.005025125628140725,0.9993708499511902,2.9437262868647904,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,140,0.7060301507537688,0.7035175879396985,0.7085427135678392,0.005025125628140614,0.9993880213653469,2.9471455201362535,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,141,0.7110552763819096,0.7085427135678392,0.7135678391959799,0.005025125628140725,0.9994047164096257,2.9504698406111283,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,142,0.7160804020100502,0.7135678391959799,0.7185929648241206,0.005025125628140725,0.999420948672407,2.9537019586992543,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,143,0.721105527638191,0.7185929648241206,0.7236180904522613,0.005025125628140725,0.9994367313367193,2.956844503793496,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,144,0.7261306532663316,0.7236180904522613,0.7286432160804021,0.005025125628140725,0.999452077193211,2.959900026871008,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,145,0.7311557788944724,0.7286432160804021,0.7336683417085427,0.005025125628140614,0.9994669986526787,2.9628710030050183,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,146,0.7361809045226131,0.7336683417085427,0.7386934673366834,0.005025125628140725,0.9994815077580892,2.965759833775314,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,147,0.7412060301507537,0.7386934673366834,0.7437185929648241,0.005025125628140725,0.9994956161962373,2.968568849604331,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,148,0.7462311557788945,0.7437185929648241,0.7487437185929648,0.005025125628140725,0.9995093353089497,2.9713003120029193,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,149,0.7512562814070352,0.7487437185929648,0.7537688442211056,0.005025125628140725,0.9995226761039202,2.9739564157411422,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,150,0.756281407035176,0.7537688442211056,0.7587939698492463,0.005025125628140725,0.9995356492651581,2.976539290941554,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,151,0.7613065326633166,0.7587939698492463,0.7638190954773869,0.005025125628140614,0.9995482651630943,2.9790510051033783,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,152,0.7663316582914572,0.7638190954773869,0.7688442211055276,0.005025125628140725,0.9995605338643231,2.981493565053895,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,153,0.771356783919598,0.7688442211055276,0.7738693467336684,0.005025125628140725,0.9995724651410188,2.9838689188334206,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,154,0.7763819095477387,0.7738693467336684,0.7788944723618091,0.005025125628140725,0.9995840684800615,2.98617895752293,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,155,0.7814070351758795,0.7788944723618091,0.7839195979899498,0.005025125628140725,0.9995953530918091,2.988425516999848,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,156,0.7864321608040201,0.7839195979899498,0.7889447236180904,0.005025125628140614,0.9996063279186156,2.990610379642977,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,157,0.7914572864321607,0.7889447236180904,0.7939698492462312,0.005025125628140725,0.9996170016430649,2.9927352759805377,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,158,0.7964824120603016,0.7939698492462312,0.7989949748743719,0.005025125628140725,0.9996273826958929,2.994801886274885,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,159,0.8015075376884422,0.7989949748743719,0.8040201005025126,0.005025125628140725,0.9996374792637107,2.9968118420681273,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,160,0.806532663316583,0.8040201005025126,0.8090452261306533,0.005025125628140725,0.9996472992964148,2.9987667276643064,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,161,0.8115577889447236,0.8090452261306533,0.8140703517587939,0.005025125628140614,0.9996568505144097,3.0006680815739872,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,162,0.8165829145728642,0.8140703517587939,0.8190954773869347,0.005025125628140725,0.9996661404155318,3.0025173978993163,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,163,0.8216080402010051,0.8190954773869347,0.8241206030150754,0.005025125628140725,0.9996751762818218,3.004316127687672,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,164,0.8266331658291457,0.8241206030150754,0.8291457286432161,0.005025125628140725,0.999683965186022,3.00606568023136,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,165,0.8316582914572865,0.8291457286432161,0.8341708542713568,0.005025125628140725,0.9996925139978818,3.0077674243279153,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,166,0.8366834170854272,0.8341708542713568,0.8391959798994975,0.005025125628140614,0.9997008293902722,3.0094226895023346,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,167,0.8417085427135678,0.8391959798994975,0.8442211055276382,0.005025125628140725,0.9997089178450945,3.0110327671884423,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,168,0.8467336683417086,0.8442211055276382,0.8492462311557789,0.005025125628140725,0.9997167856589771,3.012598911866793,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,169,0.8517587939698492,0.8492462311557789,0.8542713567839196,0.005025125628140725,0.9997244389488539,3.0141223421799546,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,170,0.85678391959799,0.8542713567839196,0.8592964824120604,0.005025125628140725,0.9997318836572883,3.01560424199612,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,171,0.8618090452261307,0.8592964824120604,0.864321608040201,0.005025125628140614,0.999739125557682,3.0170457614496797,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,172,0.8668341708542713,0.864321608040201,0.8693467336683417,0.005025125628140725,0.9997461702592967,3.018448017944703,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,173,0.8718592964824121,0.8693467336683417,0.8743718592964824,0.005025125628140725,0.9997530232121435,3.019812097131114,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,174,0.8768844221105527,0.8743718592964824,0.8793969849246231,0.005025125628140725,0.999759689711648,3.0211390538369267,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,175,0.8819095477386936,0.8793969849246231,0.8844221105527639,0.005025125628140725,0.9997661749032863,3.022429912993969,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,176,0.8869346733668342,0.8844221105527639,0.8894472361809045,0.005025125628140614,0.9997724837869416,3.0236856705077346,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,177,0.8919597989949748,0.8894472361809045,0.8944723618090452,0.005025125628140725,0.9997786212212418,3.02490729412389,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,178,0.8969849246231156,0.8944723618090452,0.8994974874371859,0.005025125628140725,0.9997845919276809,3.026095724250589,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,179,0.9020100502512562,0.8994974874371859,0.9045226130653267,0.005025125628140725,0.9997904004946597,3.027251874765748,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,180,0.9070351758793971,0.9045226130653267,0.9095477386934674,0.005025125628140725,0.9997960513813732,3.02837663379272,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,181,0.9120603015075377,0.9095477386934674,0.914572864321608,0.005025125628140614,0.9998015489215919,3.0294708644552473,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,182,0.9170854271356783,0.914572864321608,0.9195979899497487,0.005025125628140725,0.9998068973273266,3.030535405609049,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,183,0.9221105527638191,0.9195979899497487,0.9246231155778895,0.005025125628140725,0.9998121006923696,3.031571072548176,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,184,0.9271356783919598,0.9246231155778895,0.9296482412060302,0.005025125628140725,0.9998171629957378,3.0325786576926426,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,185,0.9321608040201006,0.9296482412060302,0.9346733668341709,0.005025125628140725,0.9998220881050032,3.033558931252767,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,186,0.9371859296482412,0.9346733668341709,0.9396984924623115,0.005025125628140614,0.9998268797795359,3.0345126418762622,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,187,0.9422110552763818,0.9396984924623115,0.9447236180904522,0.005025125628140725,0.9998315416736161,3.035440517269436,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,188,0.9472361809045227,0.9447236180904522,0.949748743718593,0.005025125628140725,0.9998360773394871,3.0363432648058244,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,189,0.9522613065326633,0.949748743718593,0.9547738693467337,0.005025125628140725,0.9998404902302988,3.037221572113879,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,190,0.9572864321608041,0.9547738693467337,0.9597989949748744,0.005025125628140725,0.9998447837029483,3.038076107643438,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,191,0.9623115577889447,0.9597989949748744,0.964824120603015,0.005025125628140614,0.9998489610208792,3.0389075212240404,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,192,0.9673366834170853,0.964824120603015,0.9698492462311558,0.005025125628140725,0.9998530253567318,3.039716444593856,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,193,0.9723618090452262,0.9698492462311558,0.9748743718592965,0.005025125628140725,0.9998569797949692,3.0405034919229386,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,194,0.9773869346733668,0.9748743718592965,0.9798994974874372,0.005025125628140725,0.9998608273343988,3.041269260316623,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,195,0.9824120603015076,0.9798994974874372,0.9849246231155779,0.005025125628140725,0.9998645708906196,3.0420143303033322,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,196,0.9874371859296482,0.9849246231155779,0.9899497487437187,0.005025125628140725,0.9998682132983956,3.0427392663079282,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,197,0.992462311557789,0.9899497487437187,0.9949748743718593,0.005025125628140614,0.9998717573139796,3.0434446171150693,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,11,198,0.9974874371859297,0.9949748743718593,1.0,0.005025125628140725,0.9998752056173279,3.0441309163109964,density_abs,4.525613732433776,7.209058740272838,2.0007610377845704
Linear,200,40,75,12,0,0.002512562814070352,0.0,0.005025125628140704,0.005025125628140704,0.6057111031639847,31.016855138179707,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,1,0.007537688442211055,0.005025125628140704,0.010050251256281407,0.005025125628140704,0.6093704945850715,29.70766826434182,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,2,0.012562814070351758,0.010050251256281407,0.01507537688442211,0.005025125628140703,0.6131668885774811,28.55047085048507,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,3,0.017587939698492462,0.01507537688442211,0.020100502512562814,0.0050251256281407045,0.617101581665824,26.984051698777265,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,4,0.022613065326633167,0.020100502512562814,0.02512562814070352,0.0050251256281407045,0.6211758999491288,26.703007400139995,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,5,0.02763819095477387,0.02512562814070352,0.03015075376884422,0.005025125628140701,0.625391313262267,24.804999746906304,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,6,0.032663316582914576,0.03015075376884422,0.035175879396984924,0.0050251256281407045,0.6297495858409324,23.96034019950831,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,7,0.03768844221105527,0.035175879396984924,0.04020100502512563,0.0050251256281407045,0.6342529730184275,21.989416275719492,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,8,0.042713567839195984,0.04020100502512563,0.04522613065326633,0.0050251256281407045,0.6389044761216441,21.17018065744473,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,9,0.04773869346733668,0.04522613065326633,0.05025125628140704,0.0050251256281407045,0.6437081708639487,19.78747833164637,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,10,0.05276381909547739,0.05025125628140704,0.05527638190954774,0.0050251256281407045,0.6486696279790601,18.503913029234553,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,11,0.05778894472361809,0.05527638190954774,0.06030150753768844,0.0050251256281406975,0.65379644818148,18.360181070839445,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,12,0.06281407035175879,0.06030150753768844,0.06532663316582915,0.005025125628140711,0.6590989359639658,16.125550470216254,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,13,0.0678391959798995,0.06532663316582915,0.07035175879396985,0.0050251256281406975,0.6645909368517411,13.978502512371307,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,14,0.07286432160804021,0.07035175879396985,0.07537688442211056,0.005025125628140711,0.6702908582887768,13.191055997770505,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,15,0.07788944723618091,0.07537688442211056,0.08040201005025126,0.0050251256281406975,0.6762228819666632,14.160785948481305,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,16,0.0829145728643216,0.08040201005025126,0.08542713567839195,0.0050251256281406975,0.6824183503531756,12.452724465902854,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,17,0.0879396984924623,0.08542713567839195,0.09045226130653267,0.005025125628140711,0.6889172661580437,15.29087742663529,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,18,0.09296482412060302,0.09045226130653267,0.09547738693467336,0.0050251256281406975,0.6957697730624184,9.662634758321659,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,19,0.09798994974874373,0.09547738693467336,0.10050251256281408,0.005025125628140711,0.7030373820688337,8.136543881214024,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,20,0.10301507537688442,0.10050251256281408,0.10552763819095477,0.0050251256281406975,0.7107935667574311,8.26512873567713,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,21,0.10804020100502512,0.10552763819095477,0.11055276381909548,0.005025125628140711,0.7191231791673621,6.7496107685787194,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,22,0.11306532663316583,0.11055276381909548,0.11557788944723618,0.0050251256281406975,0.7281199633231589,4.778623448222696,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,23,0.11809045226130653,0.11557788944723618,0.12060301507537688,0.0050251256281406975,0.7378813275453224,3.2254622026942243,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,24,0.12311557788944723,0.12060301507537688,0.12562814070351758,0.0050251256281406975,0.7484995876288013,9.922291970735508,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,25,0.12814070351758794,0.12562814070351758,0.1306532663316583,0.005025125628140725,0.7600492599307752,8.243260926811473,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,26,0.13316582914572866,0.1306532663316583,0.135678391959799,0.0050251256281406975,0.7725708125661501,8.376329030429723,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,27,0.13819095477386933,0.135678391959799,0.1407035175879397,0.0050251256281406975,0.7860526128978053,3.674245499633038,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,28,0.14321608040201006,0.1407035175879397,0.1457286432160804,0.0050251256281406975,0.8004144185826654,1.7492013589746023,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,29,0.14824120603015076,0.1457286432160804,0.15075376884422112,0.005025125628140725,0.8154970523530508,1.08314476762731,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,30,0.15326633165829145,0.15075376884422112,0.15577889447236182,0.0050251256281406975,0.8310630025112562,3.1719514251188627,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,31,0.15829145728643218,0.15577889447236182,0.16080402010050251,0.0050251256281406975,0.8468108796698062,4.570384919033849,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,32,0.16331658291457285,0.16080402010050251,0.1658291457286432,0.0050251256281406975,0.8624030100471005,4.097812359744907,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,33,0.16834170854271358,0.1658291457286432,0.1708542713567839,0.0050251256281406975,0.8775011915907448,0.7942856533277372,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,34,0.17336683417085427,0.1708542713567839,0.17587939698492464,0.005025125628140725,0.8918027346502614,1.3190354889666835,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,35,0.17839195979899497,0.17587939698492464,0.18090452261306533,0.0050251256281406975,0.9050688523062218,6.188320605442833,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,36,0.1834170854271357,0.18090452261306533,0.18592964824120603,0.0050251256281406975,0.9171402636302849,0.9014738740723693,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,37,0.18844221105527637,0.18592964824120603,0.19095477386934673,0.0050251256281406975,0.927939048881756,0.56719650387409,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,38,0.1934673366834171,0.19095477386934673,0.19597989949748745,0.005025125628140725,0.9374594242383194,8.519781354481859,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,39,0.19849246231155782,0.19597989949748745,0.20100502512562815,0.0050251256281406975,0.9457519641053523,3.1643686467753245,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,40,0.20351758793969849,0.20100502512562815,0.20603015075376885,0.0050251256281406975,0.9529057992777289,0.5309655408113017,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,41,0.2085427135678392,0.20603015075376885,0.21105527638190955,0.0050251256281406975,0.9590321411234898,0.5667973358715921,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,42,0.21356783919597988,0.21105527638190955,0.21608040201005024,0.0050251256281406975,0.9642509622600932,1.4445664743765212,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,43,0.2185929648241206,0.21608040201005024,0.22110552763819097,0.005025125628140725,0.9686813796785515,2.2650319746833345,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,44,0.22361809045226133,0.22110552763819097,0.22613065326633167,0.0050251256281406975,0.9724354611598848,1.3507875301823686,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,45,0.228643216080402,0.22613065326633167,0.23115577889447236,0.0050251256281406975,0.9756147855437836,0.6624773830079871,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,46,0.23366834170854273,0.23115577889447236,0.23618090452261306,0.0050251256281406975,0.9783090013551178,1.9572744158117255,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,47,0.2386934673366834,0.23618090452261306,0.24120603015075376,0.0050251256281406975,0.980595708790655,1.5159587596492639,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
Linear,200,40,75,12,48,0.24371859296482412,0.24120603015075376,0.24623115577889448,0.005025125628140725,0.982541135349978,1.6177305940292985,density_abs,3.5209576142691343,6.934216523223734,2.286952245437356
